TreeID,qLegalStatus,qSpecies,qAddress,SiteOrder,qSiteInfo,qCaretaker,PlantDate,DBH,PlotSize,Latitude,Longitude
28640,DPW Maintained,Prunus serrulata :: Ornamental Cherry,1300 Webster St,2,Median : Cutout,DPW,4/21/08 0:00,3,20,37.78277661,-122.4308257
20198,DPW Maintained,Pittosporum undulatum :: Victorian Box,1300X Steiner St,6,Sidewalk: Curb side : Cutout,DPW,1/2/91 0:00,12,3X3,37.78175996,-122.4340039
38584,DPW Maintained,Prunus cerasifera :: Cherry Plum,1601 Quesada Ave,4,Sidewalk: Curb side : Cutout,Private,9/17/98 0:00,6,,37.73229795,-122.3897975
91885,DPW Maintained,Pittosporum undulatum :: Victorian Box,1000 Irving St,3,Sidewalk: Curb side : Cutout,DPW,12/11/08 0:00,3,3x3,37.7639964,-122.4684871
17692,DPW Maintained,Pittosporum undulatum :: Victorian Box,1095X Pierce St,3,Sidewalk: Curb side : Cutout,DPW,5/20/92 0:00,12,4x4,37.78001922,-122.4355006
29251,DPW Maintained,Prunus serrulata :: Ornamental Cherry,1300X Cesar Chavez St,5,Sidewalk: Curb side : Cutout,DPW,3/23/06 0:00,3,3X3,37.75018763,-122.3904601
23736,DPW Maintained,Ficus retusa nitida :: Banyan Fig,815 Hayes St,1,Sidewalk: Curb side : Cutout,Private,2/15/05 0:00,8,4X4,37.77594263,-122.4298248
86375,DPW Maintained,Prunus serrulata :: Ornamental Cherry,1335 26th Ave,1,Sidewalk: Curb side : Cutout,DPW,12/20/06 0:00,3,3x3,37.76250203,-122.4846472
31832,DPW Maintained,Prunus cerasifera :: Cherry Plum,229 Dore St,1,Sidewalk: Curb side : Cutout,Private,6/19/95 0:00,4,,37.77166881,-122.4101284
29119,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,509 Ellis St,1,Sidewalk: Curb side : Cutout,DPW,11/19/05 0:00,3,3x3,37.78454558,-122.4147177
49142,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,520 35th Ave,1,Sidewalk: Curb side : Cutout,Private,1/14/03 0:00,4,,37.77914757,-122.4953384
103806,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,98X Hemlock St,4,Sidewalk: Curb side : Cutout,Private,11/1/09 0:00,3,3x3,37.78734406,-122.4198134
51095,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,2222 Broadway,1,Sidewalk: Curb side : Cutout,Private,7/26/04 0:00,10,,37.79454938,-122.4334812
54041,DPW Maintained,Pittosporum undulatum :: Victorian Box,2855 Scott St,1,Sidewalk: Curb side : Cutout,Private,4/18/72 0:00,14,,37.79616997,-122.4404445
50327,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,800 Howard St,4,Sidewalk: Curb side : Cutout,Private,9/22/03 0:00,10,,37.78281309,-122.4034799
60603,DPW Maintained,Ficus retusa nitida :: Banyan Fig,630 Fillmore St,1,Sidewalk: Curb side : Cutout,Private,1/4/91 0:00,9,,37.77537924,-122.4310189
82131,DPW Maintained,Pittosporum undulatum :: Victorian Box,153 Paris St,1,Sidewalk: Curb side : Cutout,Private,6/4/08 0:00,10,3x3,37.72621413,-122.4314169
67562,DPW Maintained,Pittosporum undulatum :: Victorian Box,1165 Kansas St,2,Sidewalk: Curb side : Cutout,DPW,3/29/18 0:00,3,,37.75498481,-122.4024278
67534,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',1359 Pine St,1,Sidewalk: Curb side : Cutout,Private,9/24/92 0:00,15,,37.78981798,-122.4184146
3010,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,2408 California St,1,Sidewalk: Curb side : Cutout,DPW,1/6/16 0:00,30,3X3,37.78894678,-122.4342549
62063,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',400 Pacific Ave,1,Sidewalk: Curb side : Cutout,Private,8/15/85 0:00,16,,37.79752994,-122.4022306
15420,DPW Maintained,Pittosporum undulatum :: Victorian Box,2090 Mission St,2,Sidewalk: Curb side : Cutout,Private,10/6/15 0:00,3,4x4,37.76359117,-122.4196261
30895,DPW Maintained,Pittosporum undulatum :: Victorian Box,277 Andover St,1,Sidewalk: Curb side : Cutout,Private,3/13/95 0:00,0,,37.73946096,-122.416447
175897,DPW Maintained,Pittosporum undulatum :: Victorian Box,275 Munich St,1,Sidewalk: Curb side : Cutout,Private,10/11/17 9:28,3,Width 4ft,37.72116943,-122.4265201
32117,DPW Maintained,Prunus cerasifera :: Cherry Plum,3506 16th St,1,Sidewalk: Curb side : Cutout,Private,8/9/95 0:00,5,,37.76445089,-122.4311014
20168,DPW Maintained,Pittosporum spp :: Pittosporum spp,1175 Steiner St,6,Sidewalk: Curb side : Cutout,DPW,4/23/08 0:00,3,4X4,37.78003317,-122.4338209
13286,DPW Maintained,Ficus retusa nitida :: Banyan Fig,2599 Lombard St,1,Sidewalk: Curb side : Cutout,DPW,9/16/93 0:00,12,3X3,37.79873332,-122.4439341
13207,DPW Maintained,Ficus retusa nitida :: Banyan Fig,2199 Lombard St,2,Sidewalk: Curb side : Cutout,Private,10/26/93 0:00,12,3X3,37.79956483,-122.4373822
266528,Section 806 (d),Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,7 Seymour St,1,Sidewalk: Curb side : Cutout,Private,10/7/21 0:00,3,3x3,37.77890536,-122.4377919
31988,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,137 04th Ave,1,Sidewalk: Curb side : Cutout,Private,6/30/95 0:00,12,,37.78603969,-122.4625746
27724,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,1200 Cesar Chavez St,1,Sidewalk: Curb side : Cutout,DPW,3/23/06 0:00,3,3X3,37.75025263,-122.3897171
261999,Planning Code 138.1 required,Platanus x hispanica :: Sycamore: London Plane,607X Florida St,5,Sidewalk: Curb side : Cutout,Private,4/7/20 0:00,3,4x4,37.76159237,-122.4110119
4031,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,2150 Cesar Chavez St,5,Sidewalk: Curb side : Cutout,DPW,11/6/15 14:05,3,3X3,37.74964025,-122.3991638
108531,Permitted Site,Prunus cerasifera 'Krauter vesuvius' :: Purple Leaf Plum Krauter Vesuvius,60 Lurline St,1,Sidewalk: Curb side : Cutout,Private,12/24/14 0:00,3,3x3,37.75955615,-122.4711962
90579,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,2050X Cabrillo St,3,Sidewalk: Curb side : Cutout,DPW,2/15/08 0:00,3,3x3,37.77467733,-122.4808752
4068,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,3125 Cesar Chavez St,1,Sidewalk: Curb side : Cutout,Private,5/23/95 0:00,3,3x3,37.74814684,-122.4123535
85987,DPW Maintained,Prunus serrulata :: Ornamental Cherry,2286 28th Ave,1,Sidewalk: Curb side : Cutout,DPW,1/12/07 0:00,3,3x3,37.7447974,-122.4854118
43702,DPW Maintained,Prunus cerasifera :: Cherry Plum,126 Funston Ave,1,Sidewalk: Curb side : Cutout,Private,7/25/00 0:00,5,,37.7857673,-122.4720582
27702,DPW Maintained,Prunus cerasifera :: Cherry Plum,1140 Silver Ave,1,Sidewalk: Curb side : Cutout,Private,9/26/00 0:00,6,2X3,37.72976393,-122.41344
13591,DPW Maintained,Platanus x hispanica 'Yarwood' :: Yarwood Sycamore,525 Market St,13,Sidewalk: Curb side : Cutout,DPW,2/15/04 0:00,8,4X4,37.79048417,-122.3996214
104234,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,298X Shrader St,4,Sidewalk: Curb side : Cutout,Private,1/16/15 0:00,3,6x6,37.77264764,-122.4525307
48890,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,3132 Clement St,3,Sidewalk: Curb side : Cutout,Private,11/22/02 0:00,8,,37.78172361,-122.4930674
31696,DPW Maintained,Prunus cerasifera :: Cherry Plum,169 Downey St,1,Sidewalk: Curb side : Cutout,Private,6/19/95 0:00,8,,37.76583799,-122.4470116
50699,Permitted Site,Prunus cerasifera 'Krauter vesuvius' :: Purple Leaf Plum Krauter Vesuvius,315 Elsie St,1,Sidewalk: Curb side : Cutout,Private,1/16/04 0:00,12,6x8,37.7392861,-122.4197304
40696,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,308 Ney St,1,Sidewalk: Curb side : Cutout,Private,8/10/99 0:00,12,,37.73020038,-122.4238065
57108,Permitted Site,Ficus nitida :: Laurel Fig,280 Chattanooga St,1,Sidewalk: Curb side : Cutout,Private,10/23/74 0:00,24,6x6,37.75208799,-122.426452
259740,DPW Maintained,Platanus x hispanica 'Columbia' :: Columbia Hybrid Plane Tree,637 Grove St,1,Sidewalk: Curb side : Cutout,DPW,6/11/19 0:00,3,,37.77725511,-122.4270601
27831,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,900X The Embarcadero,4,Sidewalk: Curb side : Cutout,Port,12/20/00 0:00,24,,37.80003038,-122.3986219
18465,DPW Maintained,Ficus nitida :: Laurel Fig,1176 Potrero Ave,1,Sidewalk: Curb side : Cutout,DPW,10/5/15 0:00,45,3X4,37.7533881,-122.4064862
57347,Permitted Site,Pittosporum undulatum :: Victorian Box,4006 22nd St,1,Sidewalk: Curb side : Cutout,Private,9/1/76 0:00,20,,37.75442436,-122.4366984
48766,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,219 Brannan St,6,Sidewalk: Curb side : Cutout,Private,10/17/02 0:00,8,,37.78288328,-122.3906405
84562,Permitted Site,Platanus x hispanica 'Yarwood' :: Yarwood Sycamore,1100X Sanchez St,3,Sidewalk: Curb side : Cutout,Private,12/27/12 0:00,5,4x4,37.75149563,-122.4297184
46768,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,39 Cotter St,1,Sidewalk: Curb side : Cutout,Private,4/25/02 0:00,8,,37.72751302,-122.433752
26702,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,140 Cortland Ave,1,Sidewalk: Curb side : Cutout,DPW,3/11/98 0:00,30,3X3,37.73989889,-122.4202272
25659,Permitted Site,Platanus x hispanica :: Sycamore: London Plane,450X The Embarcadero,12,Sidewalk: Curb side : Cutout,Port,12/18/00 0:00,12,4X4,37.79889163,-122.3970959
104469,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',717 Battery St,2,Sidewalk: Curb side : Cutout,Private,10/9/13 0:00,15,,37.79802982,-122.401031
13451,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,2X Market St,18,Sidewalk: Curb side : Cutout,DPW,10/28/05 0:00,10,4X4,37.79386925,-122.3957372
51661,DPW Maintained,Prunus cerasifera :: Cherry Plum,597 Arkansas St,1,Sidewalk: Curb side : Cutout,Private,4/11/05 0:00,8,3x3,37.75864525,-122.397999
19378,Permitted Site,Platanus x hispanica :: Sycamore: London Plane,486X 06th St,1,Sidewalk: Curb side : Cutout,Private,2/9/93 0:00,6,3x3,37.7761343,-122.4027652
38965,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',1550 Bay St,4,Sidewalk: Curb side : Cutout,Private,11/17/98 0:00,4,,37.80330472,-122.4323241
102544,Undocumented,Pittosporum undulatum :: Victorian Box,499 Illinois St,5,Sidewalk: Curb side : Cutout,Private,7/15/16 0:00,3,5x5,37.76685165,-122.3890948
44015,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,350 Golden Gate Ave,2,Sidewalk: Curb side : Cutout,Private,9/18/00 0:00,5,,37.78162583,-122.4162116
25833,Permitted Site,Platanus x hispanica :: Sycamore: London Plane,1100X The Embarcadero,9,Sidewalk: Curb side : Cutout,Port,10/30/95 0:00,6,4X4,37.80414513,-122.4019184
62687,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',860 North Point St,1,Sidewalk: Curb side : Cutout,Private,5/9/86 0:00,8,,37.8056763,-122.4213425
31414,DPW Maintained,Prunus cerasifera :: Cherry Plum,4015 21st St,2,Sidewalk: Curb side : Cutout,Private,5/1/95 0:00,3,,37.75595258,-122.4360705
47070,DPW Maintained,Prunus cerasifera :: Cherry Plum,610 Webster St,1,Sidewalk: Curb side : Cutout,Private,5/2/02 0:00,7,,37.77642142,-122.4295592
57942,DPW Maintained,Ficus microcarpa :: Chinese Banyan,15 Byron Ct,1,Sidewalk: Curb side : Cutout,Private,9/8/15 0:00,3,3x3,37.70949206,-122.4442231
58938,DPW Maintained,Prunus cerasifera :: Cherry Plum,1354 Rhode Island St,1,Sidewalk: Curb side : Cutout,Private,3/28/80 0:00,4,,37.75255297,-122.4015141
62577,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',411 Vermont St,1,Sidewalk: Curb side : Cutout,Private,1/28/86 0:00,6,,37.7643329,-122.4043651
67944,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',755 22nd Ave,1,Sidewalk: Curb side : Cutout,Private,3/22/93 0:00,13,,37.77352088,-122.4811211
54867,DPW Maintained,Pittosporum undulatum :: Victorian Box,1857 Hayes St,1,Sidewalk: Curb side : Cutout,Private,8/17/72 0:00,13,,37.77374798,-122.447086
51274,DPW Maintained,Prunus cerasifera :: Cherry Plum,518 17th Ave,1,Sidewalk: Curb side : Cutout,Private,8/18/04 0:00,2,,37.77811483,-122.475921
4075,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,3187 Cesar Chavez St,1,Sidewalk: Curb side : Cutout,Private,4/1/95 0:00,3,3X3,37.74814303,-122.4134051
58674,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',2710 Webster St,1,Sidewalk: Curb side : Cutout,Private,3/30/79 0:00,18,,37.79591201,-122.4334856
43235,DPW Maintained,Pittosporum undulatum :: Victorian Box,1718 21st Ave,1,Sidewalk: Curb side : Cutout,Private,7/12/00 0:00,9,,37.75557679,-122.4786302
43587,DPW Maintained,Prunus cerasifera :: Cherry Plum,2006 30th Ave,1,Sidewalk: Curb side : Cutout,Private,7/20/00 0:00,1,,37.74980352,-122.4878942
45794,Permitted Site,Platanus x hispanica :: Sycamore: London Plane,690 25th Ave,3,Sidewalk: Curb side : Cutout,Private,11/19/01 0:00,6,,37.77650516,-122.4843852
66973,DPW Maintained,Prunus serrulata :: Ornamental Cherry,154 Cole St,1,Sidewalk: Curb side : Cutout,Private,1/22/92 0:00,2,,37.77343379,-122.4509208
97715,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,3100x Polk St,5,Sidewalk: Curb side : Cutout,Private,4/28/14 0:00,2,4x8,37.80562716,-122.4236339
34394,Permitted Site,Prunus serrulata :: Ornamental Cherry,124 Moffitt St,1,Sidewalk: Curb side : Cutout,Private,7/15/97 0:00,3,,37.73781711,-122.433451
10390,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,1365 Haight St,2,Sidewalk: Curb side : Cutout,DPW,7/26/94 0:00,70,3X3,37.77024323,-122.4445448
25558,DPW Maintained,Ficus nitida :: Laurel Fig,50X Industrial St,3,Sidewalk: Curb side : Cutout,DPW,1/23/01 0:00,8,4X4,37.73993926,-122.4003467
68695,DPW Maintained,Prunus cerasifera :: Cherry Plum,120 Funston Ave,1,Sidewalk: Curb side : Cutout,Private,11/2/93 0:00,7,,37.7859299,-122.4720638
14642,DPW Maintained,Pittosporum undulatum :: Victorian Box,600X McAllister St,5,Sidewalk: Curb side : Cutout,Private,8/6/92 0:00,8,4x4,37.77989537,-122.42244
25848,Permitted Site,Platanus x hispanica :: Sycamore: London Plane,800X The Embarcadero,12,Sidewalk: Curb side : Cutout,Port,10/30/95 0:00,6,4X4,37.80309769,-122.4012938
4169,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',3790 Cesar Chavez St,1,Sidewalk: Curb side : Cutout,DPW,4/4/80 0:00,36,3X3,37.74791978,-122.4243709
18597,DPW Maintained,Prunus serrulata :: Ornamental Cherry,415 Randolph St,1,Sidewalk: Curb side : Cutout,Private,5/5/99 0:00,6,3X3,37.7141934,-122.4665385
45060,DPW Maintained,Pittosporum undulatum :: Victorian Box,2350 26th Ave,1,Sidewalk: Curb side : Cutout,Private,5/8/01 0:00,7,,37.74364269,-122.4831791
92303,DPW Maintained,Prunus serrulata :: Ornamental Cherry,1583 23rd Ave,1,Sidewalk: Curb side : Cutout,Private,7/27/09 0:00,2,3x3,37.75813048,-122.4811145
57995,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',1 Lombard St,1,Sidewalk: Curb side : Cutout,Private,8/16/77 0:00,9,,37.80404101,-122.4026735
54009,DPW Maintained,Pittosporum undulatum :: Victorian Box,2662 Vallejo St,1,Sidewalk: Curb side : Cutout,Private,3/13/86 0:00,4,,37.79455486,-122.4409025
245417,DPW Maintained,Ficus microcarpa :: Chinese Banyan,2761 24th St,3,Sidewalk: Curb side : Cutout,Private,8/29/17 0:00,3,4x4,37.75282711,-122.4076367
22974,Permitted Site,Platanus x hispanica 'Columbia' :: Columbia Hybrid Plane Tree,601X Valencia St,1,Sidewalk: Curb side : Cutout,Private,2/23/94 0:00,3,3x3,37.76309195,-122.421531
35683,DPW Maintained,Prunus cerasifera :: Cherry Plum,2219 Pacific Ave,1,Sidewalk: Curb side : Cutout,Private,4/3/98 0:00,6,,37.79357917,-122.4323167
91908,DPW Maintained,Pittosporum undulatum :: Victorian Box,1636 Irving St,1,Sidewalk: Curb side : Cutout,DPW,12/15/08 0:00,3,3x3,37.76369297,-122.4753903
57999,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,871 40th Ave,1,Sidewalk: Curb side : Cutout,Private,8/18/77 0:00,19,,37.77240146,-122.5003767
86565,DPW Maintained,Prunus serrulata :: Ornamental Cherry,2243 27th Ave,1,Sidewalk: Curb side : Cutout,DPW,12/29/06 0:00,3,3x3,37.74559158,-122.4845429
13963,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,1133 Market St,1,Sidewalk: Curb side : Cutout,DPW,10/6/94 0:00,20,4x4,37.77968818,-122.4133259
31978,DPW Maintained,Prunus cerasifera :: Cherry Plum,241 02nd Ave,1,Sidewalk: Curb side : Cutout,Private,6/30/95 0:00,10,,37.7841829,-122.4602946
137554,DPW Maintained,Pittosporum undulatum :: Victorian Box,1181 PIERCE ST,2,Sidewalk: Curb side : Cutout,DPW,3/21/12 0:00,1,Width 0ft,37.78071739,-122.4356293
34664,DPW Maintained,Pittosporum undulatum :: Victorian Box,3027 Buchanan St,1,Sidewalk: Curb side : Cutout,Private,7/28/97 0:00,9,,37.79795315,-122.4323762
60924,DPW Maintained,Prunus cerasifera :: Cherry Plum,217 10th Ave,1,Sidewalk: Curb side : Cutout,Private,11/2/93 0:00,8,,37.78415933,-122.4688858
245472,Permitted Site,Ficus retusa nitida :: Banyan Fig,2700 24th St,4,Sidewalk: Curb side : Cutout,Private,6/8/21 11:16,3,Width 0ft,37.75299332,-122.4068096
62299,DPW Maintained,Pittosporum undulatum :: Victorian Box,122 Beaumont Ave,1,Sidewalk: Curb side : Cutout,Private,10/10/85 0:00,7,,37.77951152,-122.4546283
39280,Permitted Site,Platanus x hispanica :: Sycamore: London Plane,2030 Harrison St,3,Sidewalk: Curb side : Cutout,Private,12/21/98 0:00,10,3x3,37.76460553,-122.4131317
5997,DPW Maintained,Pittosporum undulatum :: Victorian Box,1675 Eddy St,7,Sidewalk: Curb side : Cutout,DPW,2/8/93 0:00,12,3X3,37.78064821,-122.4346988
89681,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,2501 Anza St,2,Sidewalk: Curb side : Cutout,DPW,4/8/08 0:00,3,3x3,37.77851623,-122.4751683
51088,DPW Maintained,Prunus cerasifera :: Cherry Plum,1745 Vallejo St,1,Sidewalk: Curb side : Cutout,Private,7/22/04 0:00,6,,37.79630043,-122.4260816
103766,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,101X Austin St,2,Sidewalk: Curb side : Cutout,Private,11/1/09 0:00,3,3x3,37.78909655,-122.4206357
117444,DPW Maintained,Pittosporum undulatum :: Victorian Box,1133 Russia Ave,1,Sidewalk: Curb side : Cutout,Private,6/14/16 0:00,3,,37.7171895,-122.4278235
68895,DPW Maintained,Prunus cerasifera :: Cherry Plum,2 Wheat St,1,Sidewalk: Curb side : Cutout,Private,12/29/93 0:00,6,,37.72336423,-122.4001649
103833,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,98X Myrtle St,3,Sidewalk: Curb side : Cutout,DPW,11/1/09 0:00,3,3x3,37.78553736,-122.4188176
107964,Section 143,Platanus x hispanica :: Sycamore: London Plane,2401x SCOTT ST,1,Sidewalk: Curb side : Cutout,Private,11/10/14 0:00,3,3x3,37.79203331,-122.4401309
238122,Permitted Site,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,3388 17th St,3,Sidewalk: Curb side : Cutout,Private,6/1/00 0:00,11,Width 3ft,37.76343086,-122.4207144
27879,Permitted Site,Platanus x hispanica :: Sycamore: London Plane,280 The Embarcadero,9,Sidewalk: Curb side : Cutout,Port,1/31/01 0:00,12,,37.78402119,-122.3883585
21609,DPW Maintained,Ficus retusa nitida :: Banyan Fig,1531 Sutter St,2,Sidewalk: Curb side : Cutout,DPW,4/9/90 0:00,12,4X4,37.78687825,-122.4263524
37396,DPW Maintained,Pittosporum undulatum :: Victorian Box,2460 Washington St,1,Sidewalk: Curb side : Cutout,Private,5/16/03 0:00,6,,37.79173629,-122.4337607
91771,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,1440 Harrison St,2,Sidewalk: Curb side : Cutout,DPW,3/7/07 0:00,3,3x3,37.77111455,-122.4120346
52812,Permitted Site,Prunus serrulata :: Ornamental Cherry,236 Collingwood St,2,Sidewalk: Curb side : Cutout,Private,7/31/08 0:00,5,4x4,37.75861707,-122.4359906
25846,Permitted Site,Platanus x hispanica :: Sycamore: London Plane,800X The Embarcadero,10,Sidewalk: Curb side : Cutout,Port,10/30/95 0:00,6,4X4,37.80318219,-122.4013771
21688,DPW Maintained,Prunus serrulata :: Ornamental Cherry,1881 Sutter St,3,Sidewalk: Curb side : Cutout,Private,5/19/92 0:00,2,4x4,37.78632644,-122.4309793
38848,DPW Maintained,Pittosporum undulatum :: Victorian Box,1567 20th Ave,1,Sidewalk: Curb side : Cutout,Private,11/2/98 0:00,5,,37.758598,-122.4779372
97705,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,900 North Point St,14,Sidewalk: Curb side : Cutout,Private,12/2/08 0:00,4,4x8,37.80546017,-122.4229062
544,DPW Maintained,Ficus retusa nitida :: Banyan Fig,2872 24th St,1,Sidewalk: Curb side : Cutout,DPW,6/8/21 11:16,3,3X3,37.75281597,-122.4097368
13998,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,1169 Market St,6,Sidewalk: Curb side : Cutout,DPW,6/16/21 0:00,3,4X4,37.77901367,-122.4141644
40354,Permitted Site,Ficus nitida :: Laurel Fig,379 TEHAMA ST,12,Sidewalk: Curb side : Cutout,Private,5/17/99 0:00,8,,37.78129638,-122.4040259
241294,DPW Maintained,Prunus serrulata 'Amanagawa' :: Flowering Cherry Tree 'Amanagawa',1342 San Bruno Ave,1,Sidewalk: Curb side : Cutout,Private,4/19/17 0:00,3,Width 3ft,37.75254064,-122.4044076
59928,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',830 Balboa St,1,Sidewalk: Curb side : Cutout,Private,11/24/81 0:00,9,,37.77715728,-122.4677908
